frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
47,-79.9548,86.1165,2104.1899,-85.8005,-293.1772,2285.6057,-70.6456,-471.3022,2267.0649,67.5701,-58.3831,2149.5906,146.8036,104.5680,1976.4030,129.9231,292.2545,1836.9948,-223.0888,-72.8735,2152.0835,-316.8710,65.1444,1964.9690,-287.7261,258.8730,1836.2101,28.2126,-499.3914,2276.6641,66.8995,-770.9659,2004.5369,127.5903,-1045.7028,2219.2004,-166.9441,-508.0913,2267.3140,-144.2354,-771.7738,1985.7858,-175.8880,-1029.4393,2226.2078,2.17,5.90,14.57,-16.29
48,-80.3968,85.3771,2104.3323,-86.0667,-292.7300,2288.1953,-71.3342,-470.9047,2269.7988,67.3009,-59.1276,2150.1084,146.5337,102.0164,1975.2233,130.3422,288.7477,1834.4521,-222.7826,-73.6959,2152.0198,-317.4531,62.6334,1964.1132,-288.4163,255.2605,1833.6841,27.4144,-499.4008,2279.2861,66.4969,-770.1949,2006.4451,127.1837,-1045.3503,2220.5713,-167.3745,-508.3415,2270.7886,-144.2937,-770.4183,1987.8005,-176.0137,-1029.6354,2226.5325,2.11,5.98,14.92,-16.57
49,-80.7162,85.6530,2104.6150,-86.1302,-291.5426,2290.3181,-71.7089,-469.7329,2271.8796,67.0690,-58.5578,2150.9741,145.8764,100.7081,1974.1797,130.4322,287.0510,1832.8145,-222.4272,-73.4942,2152.2021,-318.1183,60.8465,1963.3718,-289.2206,252.7109,1831.7902,26.9269,-498.6256,2281.2820,66.4383,-769.4387,2008.5267,127.1318,-1044.6567,2222.5669,-167.5228,-507.7132,2273.5381,-144.3956,-768.9279,1989.7621,-176.1264,-1029.7318,2226.7527,2.06,6.00,15.30,-16.76
50,-80.8759,86.8140,2105.0806,-86.1099,-289.7624,2292.0259,-71.7957,-467.9370,2273.3706,66.8583,-56.9172,2152.1855,144.9828,100.4164,1973.3704,130.3000,286.8315,1832.0146,-222.0564,-72.2869,2152.6638,-318.8821,59.6749,1962.7543,-290.1199,251.0786,1830.4877,26.7494,-497.1490,2282.6902,66.6316,-768.7004,2010.7308,127.3692,-1043.6965,2225.0452,-167.4539,-506.2664,2275.5559,-144.5133,-767.3552,1991.6559,-176.2271,-1029.7467,2226.8826,2.04,5.98,15.64,-16.88
51,-80.8847,88.6798,2105.7583,-86.0858,-287.5536,2293.3970,-71.6317,-465.6732,2274.3645,66.6530,-54.4724,2153.7131,143.9817,100.9322,1972.8896,130.0505,287.6877,1831.9207,-221.6368,-70.2486,2153.3926,-319.7327,59.0102,1962.2975,-291.1009,250.1980,1829.7072,26.8651,-495.0576,2283.5833,67.0064,-767.9462,2013.0077,127.8260,-1042.5405,2227.8115,-167.2443,-504.0797,2276.8958,-144.6372,-765.7263,1993.4843,-176.3192,-1029.6930,2226.9419,2.05,5.93,15.93,-16.92
52,-80.7672,91.0763,2106.6494,-86.0866,-285.0553,2294.5012,-71.2633,-463.0844,2274.9658,66.4428,-51.4608,2155.4888,142.9778,102.1096,1972.7969,129.7616,289.3233,1832.3926,-221.1535,-67.5508,2154.3577,-320.6436,58.7822,1962.0513,-292.1442,249.9213,1829.3763,27.2432,-492.4546,2284.0518,67.5157,-767.1166,2015.2964,128.4459,-1041.2539,2230.6479,-166.9579,-501.2619,2277.6580,-144.7732,-764.0421,1995.2655,-176.4015,-1029.5808,2226.9407,2.07,5.85,16.15,-16.90
53,-80.5558,93.8615,2107.7222,-86.1032,-282.3730,2295.3882,-70.7411,-460.2867,2275.2737,66.2264,-48.0649,2157.4106,142.0513,103.8682,1973.0934,129.4760,291.5089,1833.2219,-220.6072,-64.3525,2155.5298,-321.5791,58.9699,1962.0627,-293.2256,250.1479,1829.4307,27.8350,-489.4624,2284.1841,68.1388,-766.1494,2017.5183,129.1933,-1039.8901,2233.3413,-166.6348,-497.9478,2277.9565,-144.9383,-762.3097,1997.0067,-176.4744,-1029.4119,2226.8875,2.11,5.75,16.29,-16.82
54,-80.2850,96.9185,2108.9172,-86.0892,-279.5771,2296.0857,-70.1132,-457.3676,2275.3767,66.0099,-44.4145,2159.3584,141.2587,106.1698,1973.7297,129.2139,294.0933,1834.2117,-220.0135,-60.7963,2156.8782,-322.5034,59.5876,1962.3787,-294.3148,250.8342,1829.8212,28.5738,-486.2249,2284.0671,68.8785,-765.0069,2019.5854,130.0478,-1038.4901,2235.7009,-166.2885,-494.3074,2277.9163,-145.1557,-760.5411,1998.6896,-176.5396,-1029.1912,2226.7861,2.15,5.64,16.33,-16.72
55,-79.9895,100.1509,2110.1658,-85.9901,-276.7139,2296.6125,-69.4241,-454.3882,2275.3435,65.8029,-40.6028,2161.2131,140.6350,108.9798,1974.6271,128.9883,296.9990,1835.2157,-219.3981,-57.0095,2158.3784,-323.3797,60.6689,1963.0300,-295.3733,251.9787,1830.5305,29.3832,-482.9077,2283.7759,69.7483,-763.6777,2021.4031,131.0068,-1037.0923,2237.5850,-165.9075,-490.5367,2277.6462,-145.4539,-758.7687,2000.2787,-176.5940,-1028.9164,2226.6414,2.17,5.50,16.25,-16.59
56,-79.6977,103.4834,2111.3936,-85.7579,-273.8151,2296.9829,-68.7121,-451.3916,2275.2246,65.6179,-36.7039,2162.8752,140.1885,112.2544,1975.6951,128.8014,300.1923,1836.1589,-218.7897,-53.1045,2160.0049,-324.1811,62.2444,1964.0283,-296.3643,253.6036,1831.5673,30.1909,-479.6789,2283.3757,70.7662,-762.1863,2022.8971,132.0681,-1035.7263,2238.9148,-165.4668,-486.8337,2277.2412,-145.8643,-757.0314,2001.7197,-176.6382,-1028.5844,2226.4519,2.17,5.33,16.05,-16.45
57,-79.4333,106.8525,2112.5422,-85.3630,-270.9035,2297.2173,-68.0018,-448.4062,2275.0574,65.4645,-32.7856,2164.2715,139.9076,115.9351,1976.8550,128.6537,303.6713,1837.0402,-218.2205,-49.1741,2161.7283,-324.8896,64.3181,1965.3636,-297.2577,255.7436,1832.9636,30.9330,-476.6775,2282.9231,71.9491,-760.5792,2024.0242,133.2222,-1034.4204,2239.6729,-164.9419,-483.3650,2276.7871,-146.4169,-755.3677,2002.9606,-176.6723,-1028.1965,2226.2212,2.14,5.13,15.74,-16.31
58,-79.2144,110.2163,2113.5813,-84.8008,-267.9940,2297.3411,-67.3079,-445.4470,2274.8665,65.3501,-28.9073,2165.3611,139.7616,119.9620,1978.0494,128.5462,307.4638,1837.9203,-217.7157,-45.2932,2163.5129,-325.4965,66.8689,1966.9996,-298.0325,258.4303,1834.7617,31.5723,-473.9911,2282.4619,73.3011,-758.9074,2024.7830,134.4458,-1033.1980,2239.9041,-164.3171,-480.2403,2276.3440,-147.1394,-753.7933,2003.9712,-176.6931,-1027.7483,2225.9475,2.06,4.89,15.37,-16.19
59,-79.0531,113.5520,2114.4988,-84.0902,-265.0912,2297.3818,-66.6368,-442.5183,2274.6660,65.2804,-25.1100,2166.1299,139.7090,124.2857,1979.2467,128.4752,311.6204,1838.8975,-217.2923,-41.5139,2165.3225,-326.0066,69.8573,1968.8756,-298.6876,261.6871,1837.0056,32.0984,-471.6370,2282.0227,74.8131,-757.2081,2025.2286,135.6977,-1032.0758,2239.6953,-163.5882,-477.4859,2275.9597,-148.0545,-752.3002,2004.7573,-176.7020,-1027.2422,2225.6306,1.93,4.60,14.98,-16.07
60,-78.9566,116.8689,2115.3159,-83.2563,-262.1845,2297.3660,-65.9831,-439.6036,2274.4646,65.2566,-21.4056,2166.5940,139.7013,128.8799,1980.4343,128.4361,316.2155,1840.0912,-216.9641,-37.8567,2167.1062,-326.4240,73.2379,1970.9213,-299.2307,265.5373,1839.7157,32.5207,-469.5532,2281.6213,76.4621,-755.4995,2025.4486,136.9200,-1031.0585,2239.1543,-162.7654,-475.0448,2275.6619,-149.1695,-750.8514,2005.3585,-176.6985,-1026.6766,2225.2722,1.77,4.27,14.64,-15.96
61,-78.9265,120.2059,2116.0605,-82.3257,-259.2376,2297.3103,-65.3382,-436.6648,2274.2622,65.2760,-17.7628,2166.7913,139.6933,133.7430,1981.6121,128.4253,321.3326,1841.6139,-216.7375,-34.3128,2168.8167,-326.7502,76.9844,1973.0604,-299.6786,269.9998,1842.8865,32.8710,-467.6038,2281.2629,78.2021,-753.7635,2025.5643,138.0530,-1030.1412,2238.3938,-161.8719,-472.7880,2275.4573,-150.4759,-749.3832,2005.8578,-176.6806,-1026.0560,2224.8708,1.56,3.89,14.37,-15.86
62,-78.9578,123.6394,2116.7720,-81.3200,-256.1929,2297.2212,-64.6965,-433.6373,2274.0510,65.3363,-14.1012,2166.7773,139.6439,138.8936,1982.7850,128.4292,327.0597,1843.5592,-216.6150,-30.8420,2170.4077,-326.9805,81.1115,1975.2227,-300.0520,275.0963,1846.4701,33.1965,-465.6062,2280.9290,79.9731,-751.9526,2025.7014,139.0315,-1029.2964,2237.5066,-160.9388,-470.5310,2275.3362,-151.9427,-747.8223,2006.3625,-176.6515,-1025.3821,2224.4280,1.33,3.48,14.20,-15.76
63,-79.0415,127.2694,2117.4951,-80.2541,-252.9693,2297.0911,-64.0494,-430.4388,2273.8142,65.4291,-10.3019,2166.6282,139.5283,144.3678,1983.9558,128.4363,333.4689,1845.9954,-216.5963,-27.3743,2171.8401,-327.0972,85.6758,1977.3583,-300.3676,280.8563,1850.3884,33.5454,-463.3351,2280.5994,81.6953,-749.9936,2025.9746,139.8021,-1028.4769,2236.5581,-160.0105,-468.0580,2275.2739,-153.5094,-746.0917,2006.9902,-176.6110,-1024.6641,2223.9460,1.09,3.05,14.14,-15.66
64,-79.1635,131.2209,2118.2769,-79.1425,-249.4738,2296.8987,-63.3963,-426.9709,2273.5212,65.5462,-6.2190,2166.4260,139.3391,150.2152,1985.1346,128.4234,340.6247,1848.9745,-216.6815,-23.8051,2173.0886,-327.0795,90.7825,1979.4486,-300.6338,287.3337,1854.5470,33.9662,-460.5685,2280.2344,83.2849,-747.7916,2026.4641,140.3190,-1027.6110,2235.5825,-159.1337,-465.1579,2275.2244,-155.1046,-744.1230,2007.8632,-176.5610,-1023.9082,2223.4272,0.86,2.61,14.19,-15.54
65,-79.3078,135.6387,2119.1807,-78.0104,-245.6042,2296.6138,-62.7428,-423.1264,2273.1299,65.6768,-1.6911,2166.2585,139.0844,156.5108,1986.3479,128.3597,348.5910,1852.5427,-216.8627,-19.9988,2174.1565,-326.9128,96.5881,1981.5101,-300.8587,294.6131,1858.8766,34.4961,-457.1049,2279.7798,84.6591,-745.2397,2027.2157,140.5583,-1026.6018,2234.5815,-158.3493,-461.6277,2275.1301,-156.6443,-741.8630,2009.0737,-176.5085,-1023.1203,2222.8716,0.66,2.20,14.34,-15.40
66,-79.4557,140.6806,2120.2776,-76.8893,-241.2516,2296.1904,-62.0948,-418.7942,2272.5811,65.8069,3.4466,2166.2109,138.7899,163.3690,1987.6520,128.2048,357.4485,1856.7538,-217.1308,-15.7812,2175.0679,-326.5984,103.2798,1983.6025,-301.0397,302.8215,1863.3516,35.1482,-452.7701,2279.1804,85.7617,-742.2352,2028.2172,140.5105,-1025.3339,2233.5339,-157.6902,-457.3055,2274.9158,-158.0557,-739.2785,2010.6896,-176.4569,-1022.3044,2222.2778,0.50,1.83,14.60,-15.23
67,-79.5868,146.5181,2121.6499,-75.8203,-236.3044,2295.5693,-61.4645,-413.8628,2271.8069,65.9201,9.3576,2166.3528,138.4837,170.9635,1989.1381,127.9085,367.3101,1861.6669,-217.4713,-10.9495,2175.8677,-326.1629,111.0580,1985.8186,-301.1763,312.1204,1868.0040,35.9157,-447.4531,2278.3533,86.5567,-738.6789,2029.4414,140.1971,-1023.6942,2232.4089,-157.1719,-452.0736,2274.4851,-159.2926,-736.3453,2012.7443,-176.4169,-1021.4491,2221.6357,0.39,1.51,14.94,-15.00
68,-79.6780,153.3252,2123.3679,-74.8423,-230.6532,2294.6724,-60.8674,-408.2178,2270.7368,65.9983,16.2016,2166.7290,138.1885,179.5249,1990.9332,127.4097,378.3232,1867.3396,-217.8652,-5.2880,2176.6050,-325.6658,120.1119,1988.2610,-301.2698,322.6774,1872.9222,36.7664,-441.0781,2277.2246,87.0577,-734.5155,2030.8392,139.6482,-1021.5807,2231.1721,-156.7901,-445.8525,2273.7375,-160.3354,-733.0632,2015.2252,-176.4026,-1020.5380,2220.9292,0.32,1.25,15.34,-14.70
69,-79.7046,161.2514,2125.4639,-73.9856,-224.1875,2293.4043,-60.3160,-401.7604,2269.3125,66.0244,24.1194,2167.3440,137.9111,189.3154,1993.1765,126.6477,390.6591,1873.8104,-218.2917,1.4075,2177.3245,-325.1895,130.5882,1991.0242,-301.3224,334.6393,1878.2239,37.6493,-433.6269,2275.7078,87.3016,-729.7230,2032.3821,138.9261,-1018.9630,2229.8245,-156.5331,-438.6225,2272.5493,-161.2059,-729.4249,2018.1050,-176.4299,-1019.5411,2220.1401,0.29,1.04,15.70,-14.33
70,-79.6408,170.3855,2127.9011,-73.2627,-216.8209,2291.6760,-59.8324,-394.4113,2267.5137,65.9779,33.2031,2168.1621,137.6413,200.5700,1995.9768,125.5646,404.4455,1881.0688,-218.7303,9.2954,2178.0493,-324.8260,142.5538,1994.1713,-301.3422,348.0900,1884.0101,38.5126,-425.1328,2273.7346,87.3620,-724.3560,2034.0945,138.0916,-1015.8616,2228.3870,-156.3717,-430.3992,2270.8228,-161.9470,-725.4500,2021.3169,-176.5229,-1018.4194,2219.2480,0.29,0.88,15.88,-13.88
71,-79.4647,180.7022,2130.5203,-72.6718,-208.5101,2289.4238,-59.4245,-386.1432,2265.3975,65.8519,43.4653,2169.1023,137.3528,213.4038,1999.3849,124.1188,419.7100,1889.0326,-219.1632,18.4423,2178.7817,-324.6581,155.9629,1997.7119,-301.3406,362.9863,1890.3307,39.2945,-415.6919,2271.2661,87.3180,-718.5319,2036.0273,137.2229,-1012.3997,2226.9294,-156.2873,-421.2805,2268.4680,-162.6063,-721.1529,2024.7985,-176.7075,-1017.1341,2218.2446,0.31,0.76,15.57,-13.38
72,-79.1625,192.0313,2133.0449,-72.2005,-199.2913,2286.6516,-59.1141,-376.9930,2263.0986,65.6379,54.7997,2170.0559,137.0103,227.7508,2003.3596,122.2976,436.3126,1897.5216,-219.5690,28.7825,2179.5073,-324.7324,170.6201,2001.5931,-301.3249,379.1289,1897.1414,39.9528,-405.4903,2268.2976,87.2437,-712.4280,2038.2767,136.3897,-1008.7446,2225.5383,-156.2421,-411.4192,2265.4678,-163.2309,-716.5845,2028.4553,-177.0077,-1015.6549,2217.1406,0.32,0.66,14.41,-12.87
73,-78.7352,204.1373,2135.3801,-71.8284,-189.3127,2283.4377,-58.8977,-367.1146,2260.5522,65.3422,66.9676,2170.9138,136.5770,243.3316,2007.7664,120.1223,453.9194,1906.2726,-219.9281,40.0995,2180.2000,-325.0566,186.1628,2005.7006,-301.3066,396.1414,1904.2992,40.4372,-394.7823,2264.8931,87.2012,-706.2545,2040.9203,135.6456,-1005.0884,2224.2981,-156.2169,-401.0642,2261.8579,-163.8356,-711.8008,2032.2113,-177.4446,-1013.9502,2215.9607,0.32,0.58,12.57,-12.36
74,-78.2077,216.6951,2137.4829,-71.5245,-178.8309,2279.9001,-58.7861,-356.7460,2257.7222,64.9779,79.6276,2171.5857,136.0152,259.6678,2012.3870,117.6554,472.0219,1914.9630,-220.2232,52.0498,2180.8250,-325.5847,202.0917,2009.8536,-301.2883,413.5000,1911.5758,40.7333,-383.8947,2261.1646,87.2128,-700.1925,2043.9906,135.0307,-1001.6031,2223.2761,-156.1776,-390.5005,2257.7825,-164.4287,-706.8849,2035.9694,-178.0233,-1012.0165,2214.7710,0.32,0.52,10.40,-11.84
75,-77.6267,229.3512,2139.3704,-71.2621,-168.1586,2276.1592,-58.7624,-346.1850,2254.6360,64.5799,92.3842,2172.0200,135.2943,276.1562,2016.9592,114.9964,490.0184,1923.2550,-220.4461,64.2167,2181.3540,-326.2486,217.8378,2013.8361,-301.2702,430.6094,1918.7003,40.8268,-373.1503,2257.2915,87.2908,-694.3861,2047.4596,134.5417,-998.3757,2222.4773,-156.1165,-380.0501,2253.4377,-164.9791,-701.9173,2039.6675,-178.7291,-1009.8392,2213.6384,0.29,0.48,8.27,-11.33
76,-77.0483,241.7356,2141.0630,-71.0186,-157.6005,2272.4189,-58.8208,-335.7137,2251.3223,64.1767,104.8443,2172.2180,134.3874,292.1954,2021.2252,112.2637,507.3294,1930.8658,-220.5953,76.1924,2181.7654,-326.9722,232.8630,2017.4371,-301.2510,446.9253,1925.4166,40.7454,-362.8422,2253.4519,87.4062,-688.8976,2051.2234,134.1736,-995.4401,2221.8931,-156.0123,-369.9778,2249.0679,-165.4681,-696.9866,2043.2386,-179.5246,-1007.4383,2212.6604,0.25,0.46,6.64,-10.81
77,-76.5223,253.5519,2142.5852,-70.7886,-147.4090,2268.8901,-58.9270,-325.5615,2247.8115,63.8039,116.6894,2172.2209,133.2747,307.3044,2024.9763,109.5752,523.5082,1937.5929,-220.6764,87.6459,2182.0535,-327.6962,246.7670,2020.4990,-301.2235,462.0376,1931.5458,40.5110,-353.1499,2249.8167,87.5438,-683.7585,2055.1790,133.8887,-992.7573,2221.4763,-155.8740,-360.4832,2244.8708,-165.8560,-692.1584,2046.6595,-180.3544,-1004.8391,2211.9238,0.21,0.45,5.89,-10.30
78,-76.0839,264.6131,2143.9763,-70.5677,-137.7607,2265.7034,-59.0699,-315.8871,2244.1460,63.4882,127.7262,2172.0852,131.9416,321.1892,2028.0862,107.0309,538.3138,1943.3409,-220.6961,98.3683,2182.2256,-328.3825,259.3440,2022.9504,-301.1891,475.7472,1937.0021,40.1765,-344.1591,2246.4800,87.6655,-678.9449,2059.2258,133.6721,-990.2939,2221.2092,-155.7010,-351.6438,2240.9863,-166.1356,-687.4944,2049.9338,-181.1546,-1002.0812,2211.4944,0.16,0.46,6.16,-9.79
79,-75.7489,274.8490,2145.2715,-70.3499,-128.7413,2262.8906,-59.2202,-306.7827,2240.3813,63.2548,137.8868,2171.8696,130.3848,333.7562,2030.5134,104.6960,551.7012,1948.1194,-220.6663,108.2762,2182.2959,-328.9973,270.5934,2024.8210,-301.1411,488.0547,1941.7974,39.7718,-335.8408,2243.4875,87.7649,-674.4369,2063.3223,133.4894,-987.9913,2221.0657,-155.5195,-343.4551,2237.4607,-166.2911,-683.0192,2053.1023,-181.8723,-999.2304,2211.4243,0.11,0.48,7.37,-9.29
80,-75.5144,284.2682,2146.4480,-70.1276,-120.3687,2260.4077,-59.3752,-298.2709,2236.6150,63.1110,147.1989,2171.6250,128.6167,345.0699,2032.2936,102.6099,563.7685,1952.0236,-220.5971,117.3804,2182.2827,-329.5136,280.6763,2026.2272,-301.0856,499.1175,1946.0146,39.3444,-328.1346,2240.8101,87.8227,-670.1935,2067.4624,133.3390,-985.8326,2221.0627,-155.3391,-335.8452,2234.2793,-166.3415,-678.7620,2056.2507,-182.4624,-996.3491,2211.7141,0.07,0.51,9.20,-8.80
81,-75.3660,292.9200,2147.4592,-69.8884,-112.6231,2258.1560,-59.5188,-290.3591,2232.9712,63.0626,155.7437,2171.3770,126.6679,355.2652,2033.5291,100.7851,574.6914,1955.2158,-220.4987,125.7368,2182.2056,-329.9161,289.8275,2027.3378,-301.0146,509.1646,1949.7722,38.9098,-320.9635,2238.4053,87.8542,-666.2210,2071.6472,133.2061,-983.8063,2221.2100,-155.1800,-328.7483,2231.3958,-166.2969,-674.7463,2059.4480,-182.9113,-993.5414,2212.3645,0.03,0.55,11.27,-8.34
82,-75.2847,300.8593,2148.3027,-69.6270,-105.4896,2256.0107,-59.6549,-283.0562,2229.5210,63.0958,163.5960,2171.1445,124.5935,364.4932,2034.3458,99.2101,584.6385,1957.8895,-220.3798,133.4036,2182.0835,-330.2048,298.2649,2028.3324,-300.9336,518.4020,1953.1963,38.4961,-314.3242,2236.2017,87.8589,-662.5477,2075.8855,133.0965,-981.9492,2221.5427,-155.0411,-322.1491,2228.7512,-166.1945,-671.0369,2062.7681,-183.2140,-990.9106,2213.3347,-0.00,0.58,13.29,-7.92
83,-75.2535,308.1300,2149.0125,-69.3394,-98.9725,2253.8550,-59.7743,-276.4007,2226.3276,63.1899,170.8036,2170.9351,122.4714,372.8695,2034.8750,97.8636,593.7352,1960.2548,-220.2488,140.4186,2181.9375,-330.4177,306.1340,2029.3606,-300.8293,526.9628,1956.3926,38.0998,-308.2563,2234.1604,87.8620,-659.2496,2080.1392,133.0221,-980.3216,2222.0994,-154.9172,-316.0971,2226.3298,-166.0545,-667.7172,2066.2224,-183.3970,-988.5917,2214.6011,-0.03,0.61,15.07,-7.53
84,-75.2601,314.7467,2149.6218,-69.0473,-93.0856,2251.5972,-59.8821,-270.4315,2223.4404,63.3226,177.3918,2170.7466,120.3750,380.4668,2035.2440,96.6892,602.0673,1962.4878,-220.1118,146.8062,2181.7839,-330.6102,313.5001,2030.5280,-300.6979,534.9036,1959.4352,37.7281,-302.8495,2232.2415,87.8677,-656.4172,2084.3696,132.9799,-978.9726,2222.9033,-154.7868,-310.6867,2224.1106,-165.9148,-664.8860,2069.8162,-183.4824,-986.6902,2216.1121,-0.05,0.63,16.45,-7.19
85,-75.2964,320.7350,2150.1672,-68.7744,-87.8293,2249.1858,-59.9756,-265.1685,2220.9084,63.4610,183.3672,2170.5840,118.3699,387.3569,2035.5563,95.6190,609.6846,1964.7367,-219.9769,152.6023,2181.6377,-330.8620,320.3879,2031.8899,-300.5203,542.2344,1962.3657,37.3682,-298.1652,2230.4434,87.8957,-654.0951,2088.5061,132.9851,-977.9521,2223.9856,-154.6340,-305.9860,2222.1157,-165.7885,-662.6085,2073.5137,-183.5106,-985.2960,2217.8325,-0.07,0.64,17.34,-6.88
86,-75.3572,326.1274,2150.6777,-68.5667,-83.1723,2246.6125,-60.0610,-260.5881,2218.7571,63.5849,188.7587,2170.4363,116.4736,393.6135,2035.9185,94.5413,616.6577,1967.0804,-219.8445,157.8646,2181.5103,-331.2430,326.8117,2033.4683,-300.2792,548.9660,1965.1956,37.0209,-294.2079,2228.7549,87.9457,-652.2985,2092.5149,133.0234,-977.2437,2225.3381,-154.4469,-302.0132,2220.3235,-165.7021,-660.8998,2077.3071,-183.5048,-984.4258,2219.7017,-0.09,0.64,17.68,-6.62
87,-75.4393,330.9842,2151.1746,-68.4496,-79.0524,2243.9060,-60.1415,-256.6173,2216.9763,63.6657,193.6012,2170.3066,114.6770,399.3553,2036.4197,93.3426,623.0613,1969.5725,-219.7128,162.6741,2181.4062,-331.8142,332.7978,2035.2578,-299.9660,555.1155,1967.9257,36.6816,-290.9160,2227.1772,88.0213,-650.9626,2096.3762,133.0943,-976.8193,2226.9570,-154.2320,-298.6980,2218.7273,-165.6548,-659.7090,2081.1770,-183.4956,-984.0630,2221.6780,-0.11,0.63,17.52,-6.39
88,-75.5398,335.3672,2151.6802,-68.4431,-75.3951,2241.1323,-60.2207,-253.1610,2215.5222,63.6950,197.9576,2170.1831,112.9232,404.7042,2037.1652,91.8890,629.0079,1972.2217,-219.5643,167.1033,2181.3252,-332.6003,338.3699,2037.2419,-299.5753,560.7133,1970.5564,36.3519,-288.1621,2225.6921,88.1191,-650.0071,2100.1279,133.1826,-976.6132,2228.8110,-154.0022,-295.9268,2217.2593,-165.6618,-658.9463,2085.1411,-183.4950,-984.1276,2223.6968,-0.13,0.61,16.90,-6.19
89,-75.6570,339.3259,2152.2124,-68.5231,-72.1342,2238.3782,-60.3041,-250.1228,2214.3013,63.6581,201.8710,2170.0693,111.1528,409.7971,2038.2461,90.0842,634.5910,1975.0479,-219.3769,171.1967,2181.2654,-333.5932,343.5337,2039.3945,-299.1300,565.7770,1973.0996,36.0432,-285.8071,2224.2732,88.2270,-649.3254,2103.8337,133.2732,-976.5756,2230.8672,-153.7901,-293.5449,2215.8635,-165.7129,-658.4904,2089.1897,-183.5177,-984.5347,2225.7148,-0.16,0.59,16.00,-6.01
90,-75.7891,342.8772,2152.7878,-68.6555,-69.2401,2235.7493,-60.3921,-247.4380,2213.1965,63.5633,205.3771,2169.9607,109.2963,414.7187,2039.7695,87.8553,639.8960,1978.0574,-219.1178,174.9468,2181.2217,-334.7290,348.2636,2041.6779,-298.6613,570.3119,1975.5834,35.7718,-283.7060,2222.8838,88.3343,-648.8237,2107.5620,133.3654,-976.6666,2233.0698,-153.6278,-291.4166,2214.4465,-165.8150,-658.2272,2093.3176,-183.5651,-985.1688,2227.6689,-0.17,0.57,14.97,-5.84
91,-75.9363,346.0029,2153.4216,-68.7810,-66.7144,2233.3420,-60.4845,-245.0847,2212.0669,63.4137,208.4657,2169.8757,107.3179,419.5193,2041.8192,85.2058,644.9462,1981.2915,-218.7619,178.3080,2181.1919,-335.9019,352.5181,2044.0426,-298.2100,574.3274,1978.0476,35.5669,-281.7439,2221.4800,88.4247,-648.4235,2111.3728,133.4416,-976.8453,2235.3467,-153.5641,-289.4226,2212.9417,-165.9481,-658.0445,2097.4683,-183.6387,-985.9308,2229.5139,-0.19,0.55,14.04,-5.67
92,-76.0995,348.6642,2154.1187,-68.8632,-64.5917,2231.2280,-60.5786,-243.0730,2210.7717,63.2350,211.1179,2169.8350,105.2005,424.1764,2044.4832,82.1882,649.7418,1984.8036,-218.2906,181.2162,2181.1768,-336.9505,356.2756,2046.4297,-297.8111,577.8691,1980.5581,35.4625,-279.8248,2220.0222,88.4849,-648.0450,2115.2744,133.5056,-977.0806,2237.6082,-153.6376,-287.4796,2211.2800,-166.1031,-657.8571,2101.5837,-183.7327,-986.7103,2231.1943,-0.19,0.54,13.39,-5.47
93,-76.2816,350.8237,2154.8877,-68.8744,-62.9104,2229.4248,-60.6701,-241.4321,2209.1875,63.0469,213.2951,2169.8914,102.9733,428.6387,2047.8118,78.9341,654.2377,1988.6980,-217.7076,183.6214,2181.1836,-337.6901,359.5666,2048.7793,-297.4706,581.0488,1983.1959,35.4925,-277.8778,2218.4727,88.5036,-647.6176,2119.2307,133.5470,-977.3143,2239.7585,-153.8850,-285.5294,2209.4304,-166.2379,-657.5878,2105.5735,-183.8374,-987.4203,2232.6814,-0.18,0.54,13.21,-5.24
94,-76.4871,352.4561,2155.7285,-68.8215,-61.7038,2227.8901,-60.7502,-240.1895,2207.2219,62.8861,214.9805,2170.1094,100.6848,432.8139,2051.8406,75.6027,658.3966,1993.0984,-217.0308,185.4974,2181.2190,-337.9172,362.4816,2051.0457,-297.1614,584.0399,1986.0585,35.6820,-275.8449,2216.8157,88.4820,-647.0679,2123.1707,133.5686,-977.4742,2241.7073,-154.3214,-283.5372,2207.3809,-166.3116,-657.1854,2109.3699,-183.9413,-987.9725,2233.9517,-0.15,0.57,13.64,-4.97
